date,grid,plot,zone,side,fixed_area,height,num_stems,stem_1_diam,stem_2_diam,stem_3_diam,stem_4_diam,stem_5_diam,canopy_breakage,breakage_age,breakage_resprout,circum,add_circum,bark_stripped,strip_age,bark_regrow,borer,fire,toppled,toppled_resprout,elephant_damage,alive,notes,data_collector,scribe,total_basal_area,season,location,tag,spcode
24-May-2013,1,9,4,B,2-10,375,2,9.2,8,NA,NA,NA,10,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Dax & Jenna,Audrey,267.5380304,mj13,K,NA,ACNI
24-May-2013,1,9,5,B,2-10,450,3,10.1,9.7,8.6,NA,NA,15,O,Y,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Dax & Jenna,Audrey,433.7989676,mj13,K,NA,ACNI
24-May-2013,1,9,5,B,2-10,325,1,10.8,NA,NA,NA,NA,15,O,Y,18,18,5,O,70,0,0,N,N,NA,Y,NA,Dax & Jenna,Audrey,91.60884178,mj13,K,NA,ACNI
24-May-2013,1,9,5,B,2-10,450,2,10.2,10,NA,NA,NA,20,N,N,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Dax & Jenna,Audrey,395.8720903,mj13,K,NA,ACNI
24-May-2013,1,9,2,B,<2,330,2,10,9.5,NA,NA,NA,0,NA,NA,15,15,8,O,90,100,20,N,N,NA,Y,NA,Cori and Laurence,Audrey,362.0685533,mj13,K,NA,ACNI
24-May-2013,1,9,1,A,<2,40,1,0.475,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Vellie,Audrey,0.177205461,mj13,K,NA,ALFO
24-May-2013,1,9,1,A,<2,65,2,1.151,0.632,NA,NA,NA,100,N,N,0,0,0,NA,0,0,0,Y,N,NA,Y,NA,Hannah & Vellie,Audrey,2.295323776,mj13,K,NA,ALFO
24-May-2013,1,9,1,A,<2,120,4,1.288,0.998,0.716,0.702,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,6.382798927,mj13,K,NA,FLVI
24-May-2013,1,9,1,A,<2,120,4,1.101,0.957,0.942,0.872,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,6.915035773,mj13,K,NA,FLVI
24-May-2013,1,9,1,A,<2,150,5,3.675,2.544,2.444,1.494,1.02,50,O,Y,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Vellie,Audrey,43.46004586,mj13,K,NA,PHVI
24-May-2013,1,9,1,B,<2,140,1,8.1,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,51.5299735,mj13,K,NA,ACNI
24-May-2013,1,9,1,B,<2,150,4,3,2.5,1.8,1.2,NA,90,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,33.77212103,mj13,K,NA,ALFO
24-May-2013,1,9,1,B,<2,50,1,0.9,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,0.636172512,mj13,K,NA,EHRI
24-May-2013,1,9,1,B,<2,50,2,0.8,0.7,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,2.042035225,mj13,K,NA,SCBI
24-May-2013,1,9,1,B,2-10,250,1,8.4,NA,NA,NA,NA,45,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Dax & Jenna,Audrey,55.41769441,mj13,K,NA,ACNI
24-May-2013,1,9,2,A,<2,60,1,1.131,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,1.0046507,mj13,K,NA,ACNI
24-May-2013,1,9,2,A,<2,75,2,0.504,0.48,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,0.923326647,mj13,K,NA,ALFO
24-May-2013,1,9,2,A,<2,100,1,0.815,NA,NA,NA,NA,100,N,N,0,0,0,NA,0,0,0,Y,N,NA,Y,NA,Hannah & Vellie,Audrey,0.521681095,mj13,K,NA,ALFO
24-May-2013,1,9,2,B,<2,10,1,0.1,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,0.007853982,mj13,K,NA,ACNI
24-May-2013,1,9,2,B,<2,160,2,2.4,2,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,17.09026404,mj13,K,NA,ACNI
24-May-2013,1,9,2,B,<2,55,1,1.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,1.130973355,mj13,K,NA,GYSE
24-May-2013,1,9,3,A,<2,45,1,0.347,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,0.094569007,mj13,K,NA,ORTR
24-May-2013,1,9,3,A,<2,45,1,0.533,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,0.223122979,mj13,K,NA,ORTR
24-May-2013,1,9,3,A,<2,65,1,0.707,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,0.392580487,mj13,K,NA,ORTR
24-May-2013,1,9,3,A,<2,75,1,1.124,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,0.99225319,mj13,K,NA,ORTR
24-May-2013,1,9,3,B,<2,40,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,0.070685835,mj13,K,NA,GYSE
24-May-2013,1,9,3,B,<2,45,2,0.6,0.2,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,0.408407045,mj13,K,NA,GYSE
24-May-2013,1,9,3,B,<2,60,1,1.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,1.767145868,mj13,K,NA,GYSE
24-May-2013,1,9,4,B,<2,40,2,0.8,0.7,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,2.042035225,mj13,K,NA,ALFO
24-May-2013,1,9,5,A,<2,200,2,9.324,4.394,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,snapped at 100 and 150,Hannah & Vellie,Audrey,128.9356121,mj13,K,NA,ACNI
24-May-2013,1,9,5,A,<2,120,7,2.221,1.685,1.496,1.057,0.997,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,18.84230041,mj13,K,NA,FLVI
24-May-2013,1,9,5,A,<2,45,1,0.711,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Hannah & Vellie,Audrey,0.397035265,mj13,K,NA,ORTR
24-May-2013,1,9,5,A,2-10,250,1,8,NA,NA,NA,NA,10,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Dax & Jenna,Audrey,50.26548246,mj13,K,NA,ACNI
24-May-2013,1,9,5,B,<2,93,2,23,15,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,1122.333975,mj13,K,NA,ALFO
24-May-2013,1,9,5,B,<2,110,1,2.7,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,5.725552611,mj13,K,NA,ALFO
24-May-2013,1,9,5,B,<2,47,1,0.6,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Laurence,Audrey,0.282743339,mj13,K,NA,ORTR
25-May-2013,5,19,2,A,2-10,450,1,12.9,NA,NA,NA,NA,10,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Jenna and Dax,Hannah,130.6981084,mj13,K,NA,DAME
25-May-2013,5,19,2,A,2-10,300,1,15.3,NA,NA,NA,NA,60,N,N,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Jenna and Dax,Hannah,183.8538561,mj13,K,NA,DAME
25-May-2013,5,19,5,A,2-10,450,1,15,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,N,N,N,NA,Jenna and Dax,Hannah,176.7145868,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,2-10,725,1,21.4,NA,NA,NA,NA,10,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Jenna and Dax,Hannah,359.6809429,mj13,K,NA,ACNI
25-May-2013,5,19,1,A,2-10,1e3,1,28.8,NA,NA,NA,NA,15,O,Y,0,0,0,NA,0,0,0,N,N,N,Y,NA,Jenna and Dax,Hannah,651.4406526,mj13,K,NA,ACNI
25-May-2013,5,19,1,A,2-10,850,1,28.4,NA,NA,NA,NA,5,O,N,45,30,30,O,70,80,70,N,N,Y,Y,NA,Jenna and Dax,Hannah,633.4707427,mj13,K,NA,ACNI
25-May-2013,5,19,2,A,2-10,875,1,38.5,NA,NA,NA,NA,5,N,N,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Jenna and Dax,Hannah,1164.156428,mj13,K,NA,ACNI
25-May-2013,5,19,3,A,2-10,850,2,27.7,26.4,NA,NA,NA,5,N,N,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Jenna and Dax,Hannah,2792.192573,mj13,K,NA,ACNI
25-May-2013,5,19,5,A,2-10,750,1,30,NA,NA,NA,NA,5,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Jenna and Dax,Hannah,706.8583471,mj13,K,NA,ACNI
25-May-2013,5,19,2,A,10-25,1e3,1,38.3,NA,NA,NA,NA,17,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,1152.092712,mj13,K,NA,ACNI
25-May-2013,5,19,2,A,10-25,760,1,26.7,NA,NA,NA,NA,25,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,559.9024967,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,10-25,1e3,1,31.5,NA,NA,NA,NA,27,O,N,0,0,0,NA,0,0,0,Y,N,NA,Y,NA,Peter and Audrey,Hannah,779.3113276,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,10-25,800,1,13.8,NA,NA,NA,NA,10,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,149.5712262,mj13,K,NA,ACGE
25-May-2013,5,19,5,A,10-25,950,1,39.6,NA,NA,NA,NA,15,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,1231.629984,mj13,K,NA,ACNI
25-May-2013,5,19,5,B,10-25,690,1,10.5,NA,NA,NA,NA,7,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,86.59014751,mj13,K,NA,ACGE
25-May-2013,5,19,5,B,10-25,710,2,19.7,19.5,NA,NA,NA,10,NA,NA,0,0,0,NA,0,0,0,N,N,NA,N,NA,Peter and Audrey,Hannah,1499.39578,mj13,K,NA,SCBI
25-May-2013,5,19,3,B,10-25,750,2,20,16.3,25,NA,NA,17,O,N,0,0,0,NA,0,0,0,Y,N,NA,Y,NA,Peter and Audrey,Hannah,1639.72287,mj13,K,NA,LASC
25-May-2013,5,19,3,B,10-25,1e3,1,45.5,NA,NA,NA,NA,65,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,1625.970548,mj13,K,NA,ACNI
25-May-2013,5,19,2,B,10-25,500,1,12.9,NA,NA,NA,NA,70,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,130.6981084,mj13,K,NA,LASC
25-May-2013,5,19,2,B,10-25,500,1,10.6,NA,NA,NA,NA,30,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,88.24733764,mj13,K,NA,ACNI
25-May-2013,5,19,2,B,10-25,565,1,17.5,NA,NA,NA,NA,25,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,240.5281875,mj13,K,NA,SCBI
25-May-2013,5,19,2,B,2-10,825,1,31,NA,NA,NA,NA,40,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,754.767635,mj13,K,NA,ACNI
25-May-2013,5,19,2,B,2-10,810,1,24.9,NA,NA,NA,NA,40,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,486.9547153,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,2-10,820,1,26.5,NA,NA,NA,NA,35,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,551.5458602,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,2-10,900,1,33.4,NA,NA,NA,NA,35,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter and Audrey,Hannah,876.1587752,mj13,K,NA,ACNI
25-May-2013,5,19,5,B,<2,580,1,11.608,NA,NA,NA,NA,2,N,N,0,0,0,NA,0,0,0,N,NA,Y,Y,NA,Julia & Velli,Julia,105.828997,mj13,K,NA,SCBI
25-May-2013,5,19,1,B,<2,70,2,0.5,6.5,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,132.9286392,mj13,K,NA,EHRI
25-May-2013,5,19,1,B,<2,80,1,0.8,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.502654825,mj13,K,NA,EHRI
25-May-2013,5,19,1,B,<2,80,2,0.9,1,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,3.777765166,mj13,K,NA,EHRI
25-May-2013,5,19,1,B,<2,90,2,0.9,1,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,3.777765166,mj13,K,NA,EHRI
25-May-2013,5,19,1,B,<2,165,3,1.1,1,6.5,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,37.27499683,mj13,K,NA,FLVI
25-May-2013,5,19,1,B,<2,120,1,1.1,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.950331778,mj13,K,NA,GYSE
25-May-2013,5,19,1,B,2-10,290,2,4.934,3.6,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,59.83505328,mj13,K,NA,DAME
25-May-2013,5,19,1,B,2-10,200,1,5,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,19.63495408,mj13,K,NA,LASC
25-May-2013,5,19,1,B,2-10,235,1,2.7,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,5.725552611,mj13,K,NA,LASC
25-May-2013,5,19,2,A,<2,65,1,2.016,NA,NA,NA,NA,100,N,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,3.192059198,mj13,K,NA,ACNI
25-May-2013,5,19,2,A,<2,85,1,2.621,NA,NA,NA,NA,50,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,5.395403425,mj13,K,NA,ACNI
25-May-2013,5,19,2,A,<2,65,1,1.643,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,2.120142287,mj13,K,NA,DAME
25-May-2013,5,19,2,A,<2,200,3,3.001,13.26,3.06,NA,NA,30,N,N,0,0,0,NA,0,0,0,N,NA,NA,Y,"Stem 1 was dead, Stems 2 & 3 were alive",Julia & Velli,Julia,566.8061473,mj13,K,NA,DAME
25-May-2013,5,19,2,B,<2,65,2,2.5,1,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,8.050331175,mj13,K,NA,ACNI
25-May-2013,5,19,2,B,<2,50,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.070685835,mj13,K,NA,EHRI
25-May-2013,5,19,2,B,<2,50,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.031415927,mj13,K,NA,LASC
25-May-2013,5,19,3,A,<2,25.5,1,7.101,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,39.60307486,mj13,K,NA,ACNI
25-May-2013,5,19,3,A,<2,30,1,1.089,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,0.931420175,mj13,K,NA,ACNI
25-May-2013,5,19,3,A,<2,80,1,0.892,NA,NA,NA,NA,100,N,N,0,0,0,NA,0,0,0,N,NA,NA,N,NA,Julia & Velli,Julia,0.624913044,mj13,K,NA,DAME
25-May-2013,5,19,3,A,<2,100,3,2.889,1.274,0.987,NA,NA,33,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,"Stems 1 & 2 were alive, stem 3 was dead",Julia & Velli,Julia,12.41933937,mj13,K,NA,DAME
25-May-2013,5,19,3,B,<2,20,1,1,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.785398163,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,40,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.070685835,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,40,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.031415927,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,100,1,1.9,NA,NA,NA,NA,80,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,2.83528737,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,110,1,3,NA,NA,NA,NA,40,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,7.068583471,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,125,1,2.5,NA,NA,NA,NA,30,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,4.908738521,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,160,1,2.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,3.801327111,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,200,1,3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,7.068583471,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,210,1,4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,12.56637061,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,230,1,5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,19.63495408,mj13,K,NA,ACNI
25-May-2013,5,19,3,B,<2,130,1,2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,3.141592654,mj13,K,NA,DAME
25-May-2013,5,19,3,B,<2,140,1,1,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.785398163,mj13,K,NA,DAME
25-May-2013,5,19,3,B,<2,150,1,2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,3.141592654,mj13,K,NA,DAME
25-May-2013,5,19,3,B,<2,160,1,2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,3.141592654,mj13,K,NA,DAME
25-May-2013,5,19,3,B,<2,30,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.196349541,mj13,K,NA,GYSE
25-May-2013,5,19,3,B,2-10,230,1,3.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,9.079202769,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,<2,30.3,6,2.923,2.828,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,31.83553729,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,<2,95,1,2.887,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,6.546112265,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,<2,100,1,2.055,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,3.316756079,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,<2,130,1,1.012,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,0.804360817,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,<2,150,2,2.123,9.26,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,272.9239211,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,<2,200,2,2.923,2.8,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,31.34047255,mj13,K,NA,ACNI
25-May-2013,5,19,4,A,<2,100,3,1.56,1.168,1.114,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,7.171857046,mj13,K,NA,EHRI
25-May-2013,5,19,4,A,<2,200,15,1.494,13.43,10.49,9.34,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,928.8700943,mj13,K,NA,PHVI
25-May-2013,5,19,4,A,2-10,200,1,4.4,NA,NA,NA,NA,30,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Jenna and Dax,Hannah,15.20530844,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,30,1,3.4,NA,NA,NA,NA,100,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,9.079202769,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,100,1,1,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.785398163,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,103,1,3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,7.068583471,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,165,1,3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,7.068583471,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,175,1,3.1,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,7.54767635,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,180,1,4.1,NA,NA,NA,NA,20,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,13.20254313,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,190,1,3.1,NA,NA,NA,NA,10,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,7.54767635,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,290,1,5.146,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,20.79837695,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,<2,120,5,1.79,1.774,1.497,1.428,1.193,30,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,21.68751207,mj13,K,NA,EHRI
25-May-2013,5,19,4,B,<2,210,7,1,1.2,1.3,3.1,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,36.82731988,mj13,K,NA,FLVI
25-May-2013,5,19,4,B,<2,100,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,0.070685835,mj13,K,NA,GYSE
25-May-2013,5,19,4,B,<2,180,2,2,NA,NA,NA,NA,60,N,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Laurence,Hannah,3.141592654,mj13,K,NA,ORTR
25-May-2013,5,19,4,B,2-10,200,1,3.7,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,10.75210086,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,2-10,230,1,4.7,NA,NA,NA,NA,30,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,17.34944543,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,2-10,240,1,3.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,9.079202769,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,2-10,250,1,4.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,15.90431281,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,2-10,260,2,0.8,5.7,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,102.5730001,mj13,K,NA,ACNI
25-May-2013,5,19,4,B,2-10,210,3,3.4,0.9,1.9,NA,NA,30,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori and Hannah,Hannah,14.45918019,mj13,K,NA,FLVI
25-May-2013,5,19,5,A,<2,140,1,0.941,NA,NA,NA,NA,80,N,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,0.695455151,mj13,K,NA,ACNI
25-May-2013,5,19,5,A,<2,185,2,2.068,1.333,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,8.941114064,mj13,K,NA,ACNI
25-May-2013,5,19,5,B,<2,140,1,1.612,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Julia & Velli,Julia,2.040891685,mj13,K,NA,ACNI
